Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,omega,Rel_TimeStep
,,,,,,,,376,10344.0,2955.0,1410.0,6.016483516483516,1
,,,,,,,,377,10320.0,2947.0,1407.0,6.016483516483516,1
,,,,,,,,378,10229.0,2921.0,1394.0,6.016483516483516,1
,,,,,,,,379,9971.0,2848.0,1359.0,6.016483516483516,1
,,,,,,,,380,10006.0,2858.0,1364.0,6.016483516483516,1
,,,,,,,,381,10099.0,2884.0,1377.0,6.016483516483516,1
,,,,,,,,382,9367.0,2675.0,1277.0,6.016483516483516,1
,,,,,,,,383,8375.0,2392.0,1141.0,6.016483516483516,1
,,,,,,,,384,7490.0,2139.0,1021.0,6.016483516483516,1
,,,,,,,,385,6852.0,1957.0,934.0,6.016483516483516,1
,,,,,,,,386,6487.0,1853.0,884.0,6.016483516483516,1
,,,,,,,,387,6289.0,1796.0,858.0,6.016483516483516,1
,,,,,,,,388,6208.0,1773.0,846.0,6.016483516483516,1
,,,,,,,,389,6345.0,1812.0,865.0,6.016483516483516,1
,,,,,,,,390,6882.0,1966.0,938.0,6.016483516483516,1
,,,,,,,,391,7683.0,2194.0,1047.0,6.016483516483516,1
,,,,,,,,392,8510.0,2430.0,1160.0,6.016483516483516,1
,,,,,,,,393,8923.0,2549.0,1216.0,6.016483516483516,1
,,,,,,,,394,9152.0,2614.0,1247.0,6.016483516483516,1
,,,,,,,,395,9329.0,2665.0,1272.0,6.016483516483516,1
,,,,,,,,396,9411.0,2688.0,1283.0,6.016483516483516,1
,,,,,,,,397,9385.0,2680.0,1279.0,6.016483516483516,1
,,,,,,,,398,9389.0,2681.0,1280.0,6.016483516483516,1
,,,,,,,,399,9300.0,2656.0,1268.0,6.016483516483516,1
,,,,,,,,400,9163.0,2617.0,1249.0,6.016483516483516,1
,,,,,,,,401,9136.0,2610.0,1246.0,6.016483516483516,1
,,,,,,,,402,9176.0,2620.0,1251.0,6.016483516483516,1
,,,,,,,,403,9180.0,2622.0,1252.0,6.016483516483516,1
,,,,,,,,404,9428.0,2693.0,1285.0,6.016483516483516,1
,,,,,,,,405,9490.0,2710.0,1294.0,6.016483516483516,1
,,,,,,,,406,8880.0,2536.0,1211.0,6.016483516483516,1
,,,,,,,,407,8025.0,2292.0,1094.0,6.016483516483516,1
,,,,,,,,408,7210.0,2059.0,983.0,6.016483516483516,1
,,,,,,,,409,6671.0,1905.0,909.0,6.016483516483516,1
,,,,,,,,410,6372.0,1819.0,868.0,6.016483516483516,1
,,,,,,,,411,6204.0,1772.0,846.0,6.016483516483516,1
,,,,,,,,412,6173.0,1763.0,842.0,6.016483516483516,1
,,,,,,,,413,6352.0,1814.0,866.0,6.016483516483516,1
,,,,,,,,414,6918.0,1976.0,943.0,6.016483516483516,1
,,,,,,,,415,7804.0,2229.0,1064.0,6.016483516483516,1
,,,,,,,,416,8620.0,2462.0,1175.0,6.016483516483516,1
,,,,,,,,417,8997.0,2569.0,1226.0,6.016483516483516,1
,,,,,,,,418,9231.0,2636.0,1258.0,6.016483516483516,1
,,,,,,,,419,9413.0,2689.0,1283.0,6.016483516483516,1
,,,,,,,,420,9495.0,2711.0,1294.0,6.016483516483516,1
,,,,,,,,421,9478.0,2707.0,1292.0,6.016483516483516,1
,,,,,,,,422,9481.0,2708.0,1292.0,6.016483516483516,1
,,,,,,,,423,9413.0,2689.0,1283.0,6.016483516483516,1
,,,,,,,,424,9334.0,2666.0,1272.0,6.016483516483516,1
,,,,,,,,425,9320.0,2662.0,1271.0,6.016483516483516,1
,,,,,,,,426,9286.0,2652.0,1266.0,6.016483516483516,1
,,,,,,,,427,9175.0,2620.0,1251.0,6.016483516483516,1
,,,,,,,,428,9350.0,2670.0,1275.0,6.016483516483516,1
,,,,,,,,429,9569.0,2733.0,1304.0,6.016483516483516,1
,,,,,,,,430,8983.0,2565.0,1225.0,6.016483516483516,1
,,,,,,,,431,8108.0,2315.0,1106.0,6.016483516483516,1
,,,,,,,,432,7267.0,2075.0,990.0,6.016483516483516,1
,,,,,,,,433,6718.0,1918.0,916.0,6.016483516483516,1
,,,,,,,,434,6418.0,1833.0,875.0,6.016483516483516,1
,,,,,,,,435,6266.0,1789.0,854.0,6.016483516483516,1
,,,,,,,,436,6202.0,1771.0,845.0,6.016483516483516,1
,,,,,,,,437,6357.0,1816.0,867.0,6.016483516483516,1
,,,,,,,,438,6865.0,1961.0,936.0,6.016483516483516,1
,,,,,,,,439,7671.0,2191.0,1045.0,6.016483516483516,1
,,,,,,,,440,8476.0,2420.0,1156.0,6.016483516483516,1
,,,,,,,,441,8954.0,2557.0,1221.0,6.016483516483516,1
,,,,,,,,442,9292.0,2654.0,1267.0,6.016483516483516,1
,,,,,,,,443,9542.0,2725.0,1301.0,6.016483516483516,1
,,,,,,,,444,9660.0,2759.0,1317.0,6.016483516483516,1
,,,,,,,,445,9654.0,2757.0,1316.0,6.016483516483516,1
,,,,,,,,446,9664.0,2760.0,1318.0,6.016483516483516,1
,,,,,,,,447,9581.0,2736.0,1306.0,6.016483516483516,1
,,,,,,,,448,9465.0,2703.0,1290.0,6.016483516483516,1
,,,,,,,,449,9382.0,2680.0,1279.0,6.016483516483516,1
,,,,,,,,450,9251.0,2642.0,1261.0,6.016483516483516,1
,,,,,,,,451,9025.0,2578.0,1231.0,6.016483516483516,1
,,,,,,,,452,9124.0,2606.0,1244.0,6.016483516483516,1
,,,,,,,,453,9270.0,2648.0,1264.0,6.016483516483516,1
,,,,,,,,454,8744.0,2497.0,1192.0,6.016483516483516,1
,,,,,,,,455,8003.0,2285.0,1091.0,6.016483516483516,1
,,,,,,,,456,7237.0,2067.0,986.0,6.016483516483516,1
,,,,,,,,457,6672.0,1905.0,909.0,6.016483516483516,1
,,,,,,,,458,6341.0,1811.0,864.0,6.016483516483516,1
,,,,,,,,459,6150.0,1757.0,838.0,6.016483516483516,1
,,,,,,,,460,6065.0,1732.0,827.0,6.016483516483516,1
,,,,,,,,461,6112.0,1746.0,833.0,6.016483516483516,1
,,,,,,,,462,6317.0,1804.0,861.0,6.016483516483516,1
,,,,,,,,463,6622.0,1891.0,903.0,6.016483516483516,1
,,,,,,,,464,7218.0,2061.0,984.0,6.016483516483516,1
,,,,,,,,465,7883.0,2251.0,1075.0,6.016483516483516,1
,,,,,,,,466,8360.0,2388.0,1140.0,6.016483516483516,1
,,,,,,,,467,8615.0,2460.0,1175.0,6.016483516483516,1
,,,,,,,,468,8701.0,2484.0,1186.0,6.016483516483516,1
,,,,,,,,469,8697.0,2484.0,1186.0,6.016483516483516,1
,,,,,,,,470,8640.0,2467.0,1178.0,6.016483516483516,1
,,,,,,,,471,8583.0,2451.0,1170.0,6.016483516483516,1
,,,,,,,,472,8570.0,2448.0,1168.0,6.016483516483516,1
,,,,,,,,473,8630.0,2464.0,1176.0,6.016483516483516,1
,,,,,,,,474,8717.0,2490.0,1188.0,6.016483516483516,1
,,,,,,,,475,8680.0,2479.0,1183.0,6.016483516483516,1
,,,,,,,,476,8838.0,2525.0,1205.0,6.016483516483516,1
,,,,,,,,477,9013.0,2574.0,1229.0,6.016483516483516,1
,,,,,,,,478,8561.0,2445.0,1167.0,6.016483516483516,1
,,,,,,,,479,7906.0,2258.0,1078.0,6.016483516483516,1
,,,,,,,,480,7234.0,2066.0,986.0,6.016483516483516,1
,,,,,,,,481,6682.0,1908.0,911.0,6.016483516483516,1
,,,,,,,,482,6348.0,1813.0,865.0,6.016483516483516,1
,,,,,,,,483,6133.0,1752.0,836.0,6.016483516483516,1
,,,,,,,,484,6022.0,1720.0,821.0,6.016483516483516,1
,,,,,,,,485,6017.0,1718.0,820.0,6.016483516483516,1
,,,,,,,,486,6125.0,1749.0,835.0,6.016483516483516,1
,,,,,,,,487,6275.0,1792.0,855.0,6.016483516483516,1
,,,,,,,,488,6726.0,1921.0,917.0,6.016483516483516,1
,,,,,,,,489,7349.0,2099.0,1002.0,6.016483516483516,1
,,,,,,,,490,7889.0,2253.0,1075.0,6.016483516483516,1
,,,,,,,,491,8223.0,2349.0,1120.0,6.016483516483516,1
,,,,,,,,492,8446.0,2412.0,1151.0,6.016483516483516,1
,,,,,,,,493,8560.0,2444.0,1167.0,6.016483516483516,1
,,,,,,,,494,8565.0,2446.0,1167.0,6.016483516483516,1
,,,,,,,,495,8530.0,2436.0,1163.0,6.016483516483516,1
,,,,,,,,496,8569.0,2447.0,1168.0,6.016483516483516,1
,,,,,,,,497,8750.0,2499.0,1193.0,6.016483516483516,1
,,,,,,,,498,8957.0,2558.0,1221.0,6.016483516483516,1
,,,,,,,,499,9117.0,2604.0,1243.0,6.016483516483516,1
,,,,,,,,500,9243.0,2639.0,1260.0,6.016483516483516,1
,,,,,,,,501,9100.0,2599.0,1241.0,6.016483516483516,1
,,,,,,,,502,8489.0,2424.0,1157.0,6.016483516483516,1
,,,,,,,,503,7756.0,2215.0,1057.0,6.016483516483516,1
,,,,,,,,504,7072.0,2019.0,964.0,6.016483516483516,1
,,,,,,,,505,7198.0,2056.0,981.0,16.043956043956047,1
,,,,,,,,506,6820.0,1948.0,929.0,16.043956043956047,1
,,,,,,,,507,6632.0,1894.0,904.0,16.043956043956047,1
,,,,,,,,508,6575.0,1878.0,896.0,16.043956043956047,1
,,,,,,,,509,6721.0,1920.0,916.0,16.043956043956047,1
,,,,,,,,510,7203.0,2058.0,982.0,16.043956043956047,1
,,,,,,,,511,8348.0,2384.0,1138.0,16.043956043956047,1
,,,,,,,,512,9379.0,2679.0,1278.0,16.043956043956047,1
,,,,,,,,513,9934.0,2837.0,1354.0,16.043956043956047,1
,,,,,,,,514,10322.0,2948.0,1407.0,16.043956043956047,1
,,,,,,,,515,10623.0,3034.0,1449.0,16.043956043956047,1
,,,,,,,,516,10809.0,3087.0,1474.0,16.043956043956047,1
,,,,,,,,517,10911.0,3116.0,1488.0,16.043956043956047,1
,,,,,,,,518,11010.0,3145.0,1501.0,16.043956043956047,1
,,,,,,,,519,11011.0,3146.0,1501.0,16.043956043956047,1
,,,,,,,,520,11018.0,3147.0,1502.0,16.043956043956047,1
,,,,,,,,521,11030.0,3150.0,1504.0,16.043956043956047,1
,,,,,,,,522,10934.0,3123.0,1490.0,16.043956043956047,1
,,,,,,,,523,10633.0,3037.0,1449.0,16.043956043956047,1
,,,,,,,,524,10388.0,2967.0,1416.0,16.043956043956047,1
,,,,,,,,525,10438.0,2981.0,1423.0,16.043956043956047,1
,,,,,,,,526,10048.0,2870.0,1370.0,16.043956043956047,1
,,,,,,,,527,9000.0,2570.0,1227.0,16.043956043956047,1
,,,,,,,,528,7991.0,2282.0,1090.0,16.043956043956047,1
,,,,,,,,529,7338.0,2096.0,1000.0,16.043956043956047,1
,,,,,,,,530,6938.0,1982.0,946.0,16.043956043956047,1
,,,,,,,,531,6751.0,1928.0,920.0,16.043956043956047,1
,,,,,,,,532,6676.0,1907.0,910.0,16.043956043956047,1
,,,,,,,,533,6840.0,1953.0,933.0,16.043956043956047,1
,,,,,,,,534,7300.0,2085.0,995.0,16.043956043956047,1
,,,,,,,,535,8454.0,2414.0,1152.0,16.043956043956047,1
,,,,,,,,536,9469.0,2704.0,1291.0,16.043956043956047,1
,,,,,,,,537,10006.0,2858.0,1364.0,16.043956043956047,1
,,,,,,,,538,10341.0,2954.0,1410.0,16.043956043956047,1
,,,,,,,,539,10626.0,3035.0,1449.0,16.043956043956047,1
,,,,,,,,540,10780.0,3079.0,1469.0,16.043956043956047,1
,,,,,,,,541,10849.0,3099.0,1479.0,16.043956043956047,1
,,,,,,,,542,10977.0,3135.0,1496.0,16.043956043956047,1
,,,,,,,,543,10950.0,3127.0,1493.0,16.043956043956047,1
,,,,,,,,544,10892.0,3111.0,1484.0,16.043956043956047,1
,,,,,,,,545,10868.0,3104.0,1482.0,16.043956043956047,1
,,,,,,,,546,10767.0,3075.0,1468.0,16.043956043956047,1
,,,,,,,,547,10550.0,3013.0,1439.0,16.043956043956047,1
,,,,,,,,548,10414.0,2974.0,1419.0,16.043956043956047,1
,,,,,,,,549,10478.0,2992.0,1428.0,16.043956043956047,1
,,,,,,,,550,10018.0,2861.0,1366.0,16.043956043956047,1
,,,,,,,,551,9029.0,2579.0,1231.0,16.043956043956047,1
,,,,,,,,552,8087.0,2309.0,1102.0,16.043956043956047,1
,,,,,,,,553,7458.0,2130.0,1017.0,16.043956043956047,1
,,,,,,,,554,7101.0,2028.0,968.0,16.043956043956047,1
,,,,,,,,555,6908.0,1973.0,942.0,16.043956043956047,1
,,,,,,,,556,6846.0,1955.0,934.0,16.043956043956047,1
,,,,,,,,557,6982.0,1994.0,952.0,16.043956043956047,1
,,,,,,,,558,7519.0,2148.0,1025.0,16.043956043956047,1
,,,,,,,,559,8623.0,2463.0,1176.0,16.043956043956047,1
,,,,,,,,560,9656.0,2758.0,1317.0,16.043956043956047,1
,,,,,,,,561,10143.0,2897.0,1383.0,16.043956043956047,1
,,,,,,,,562,10421.0,2976.0,1421.0,16.043956043956047,1
,,,,,,,,563,10636.0,3037.0,1450.0,16.043956043956047,1
,,,,,,,,564,10732.0,3065.0,1463.0,16.043956043956047,1
,,,,,,,,565,10718.0,3061.0,1461.0,16.043956043956047,1
,,,,,,,,566,10740.0,3067.0,1464.0,16.043956043956047,1
,,,,,,,,567,10659.0,3044.0,1453.0,16.043956043956047,1
,,,,,,,,568,10578.0,3021.0,1442.0,16.043956043956047,1
,,,,,,,,569,10599.0,3027.0,1445.0,16.043956043956047,1
,,,,,,,,570,10591.0,3025.0,1444.0,16.043956043956047,1
,,,,,,,,571,10430.0,2979.0,1422.0,16.043956043956047,1
,,,,,,,,572,10270.0,2933.0,1400.0,16.043956043956047,1
,,,,,,,,573,10290.0,2939.0,1403.0,16.043956043956047,1
,,,,,,,,574,9974.0,2849.0,1360.0,16.043956043956047,1
,,,,,,,,575,9019.0,2576.0,1230.0,16.043956043956047,1
,,,,,,,,576,8058.0,2301.0,1099.0,16.043956043956047,1
,,,,,,,,577,7392.0,2111.0,1008.0,16.043956043956047,1
,,,,,,,,578,7004.0,2000.0,954.0,16.043956043956047,1
,,,,,,,,579,6762.0,1931.0,922.0,16.043956043956047,1
,,,,,,,,580,6687.0,1910.0,912.0,16.043956043956047,1
,,,,,,,,581,6814.0,1946.0,929.0,16.043956043956047,1
,,,,,,,,582,7291.0,2082.0,994.0,16.043956043956047,1
,,,,,,,,583,8384.0,2394.0,1143.0,16.043956043956047,1
,,,,,,,,584,9394.0,2683.0,1281.0,16.043956043956047,1
,,,,,,,,585,9918.0,2833.0,1353.0,16.043956043956047,1
,,,,,,,,586,10222.0,2920.0,1393.0,16.043956043956047,1
,,,,,,,,587,10468.0,2990.0,1427.0,16.043956043956047,1
,,,,,,,,588,10574.0,3020.0,1442.0,16.043956043956047,1
,,,,,,,,589,10612.0,3030.0,1447.0,16.043956043956047,1
,,,,,,,,590,10694.0,3055.0,1458.0,16.043956043956047,1
,,,,,,,,591,10721.0,3062.0,1462.0,16.043956043956047,1
,,,,,,,,592,10732.0,3065.0,1463.0,16.043956043956047,1
,,,,,,,,593,10747.0,3070.0,1465.0,16.043956043956047,1
,,,,,,,,594,10667.0,3046.0,1454.0,16.043956043956047,1
,,,,,,,,595,10417.0,2975.0,1420.0,16.043956043956047,1
,,,,,,,,596,10180.0,2907.0,1388.0,16.043956043956047,1
,,,,,,,,597,10206.0,2915.0,1391.0,16.043956043956047,1
,,,,,,,,598,9991.0,2854.0,1363.0,16.043956043956047,1
,,,,,,,,599,9018.0,2575.0,1230.0,16.043956043956047,1
,,,,,,,,600,8021.0,2291.0,1094.0,16.043956043956047,1
,,,,,,,,601,7319.0,2090.0,998.0,16.043956043956047,1
,,,,,,,,602,6879.0,1965.0,938.0,16.043956043956047,1
,,,,,,,,603,6647.0,1898.0,906.0,16.043956043956047,1
,,,,,,,,604,6563.0,1874.0,894.0,16.043956043956047,1
,,,,,,,,605,6672.0,1906.0,909.0,16.043956043956047,1
,,,,,,,,606,7054.0,2014.0,962.0,16.043956043956047,1
,,,,,,,,607,8116.0,2318.0,1106.0,16.043956043956047,1
,,,,,,,,608,9143.0,2611.0,1247.0,16.043956043956047,1
,,,,,,,,609,9767.0,2790.0,1332.0,16.043956043956047,1
,,,,,,,,610,10176.0,2906.0,1388.0,16.043956043956047,1
,,,,,,,,611,10484.0,2994.0,1429.0,16.043956043956047,1
,,,,,,,,612,10631.0,3036.0,1449.0,16.043956043956047,1
,,,,,,,,613,10675.0,3049.0,1455.0,16.043956043956047,1
,,,,,,,,614,10762.0,3074.0,1467.0,16.043956043956047,1
,,,,,,,,615,10762.0,3074.0,1467.0,16.043956043956047,1
,,,,,,,,616,10736.0,3066.0,1464.0,16.043956043956047,1
,,,,,,,,617,10711.0,3059.0,1460.0,16.043956043956047,1
,,,,,,,,618,10555.0,3015.0,1439.0,16.043956043956047,1
,,,,,,,,619,10228.0,2921.0,1394.0,16.043956043956047,1
,,,,,,,,620,9917.0,2833.0,1352.0,16.043956043956047,1
,,,,,,,,621,9863.0,2817.0,1345.0,16.043956043956047,1
,,,,,,,,622,9680.0,2765.0,1320.0,16.043956043956047,1
,,,,,,,,623,8855.0,2529.0,1207.0,16.043956043956047,1
,,,,,,,,624,7943.0,2269.0,1083.0,16.043956043956047,1
,,,,,,,,625,7231.0,2065.0,985.0,16.043956043956047,1
,,,,,,,,626,6801.0,1943.0,927.0,16.043956043956047,1
,,,,,,,,627,6561.0,1873.0,894.0,16.043956043956047,1
,,,,,,,,628,6427.0,1835.0,876.0,16.043956043956047,1
,,,,,,,,629,6395.0,1826.0,872.0,16.043956043956047,1
,,,,,,,,630,6403.0,1828.0,873.0,16.043956043956047,1
,,,,,,,,631,6845.0,1955.0,933.0,16.043956043956047,1
,,,,,,,,632,7613.0,2174.0,1038.0,16.043956043956047,1
,,,,,,,,633,8435.0,2409.0,1150.0,16.043956043956047,1
,,,,,,,,634,8994.0,2569.0,1226.0,16.043956043956047,1
,,,,,,,,635,9294.0,2655.0,1267.0,16.043956043956047,1
,,,,,,,,636,9403.0,2685.0,1282.0,16.043956043956047,1
,,,,,,,,637,9401.0,2685.0,1282.0,16.043956043956047,1
,,,,,,,,638,9316.0,2661.0,1270.0,16.043956043956047,1
,,,,,,,,639,9239.0,2639.0,1259.0,16.043956043956047,1
,,,,,,,,640,9219.0,2633.0,1257.0,16.043956043956047,1
,,,,,,,,641,9248.0,2641.0,1261.0,16.043956043956047,1
,,,,,,,,642,9270.0,2648.0,1264.0,16.043956043956047,1
,,,,,,,,643,9157.0,2615.0,1248.0,16.043956043956047,1
,,,,,,,,644,8985.0,2566.0,1225.0,16.043956043956047,1
,,,,,,,,645,9051.0,2585.0,1234.0,16.043956043956047,1
,,,,,,,,646,8952.0,2557.0,1221.0,16.043956043956047,1
,,,,,,,,647,8316.0,2375.0,1134.0,16.043956043956047,1
,,,,,,,,648,7540.0,2154.0,1028.0,16.043956043956047,1
,,,,,,,,649,6932.0,1980.0,945.0,16.043956043956047,1
,,,,,,,,650,6550.0,1871.0,893.0,16.043956043956047,1
,,,,,,,,651,6322.0,1806.0,862.0,16.043956043956047,1
,,,,,,,,652,6188.0,1768.0,843.0,16.043956043956047,1
,,,,,,,,653,6161.0,1759.0,840.0,16.043956043956047,1
,,,,,,,,654,6112.0,1745.0,833.0,16.043956043956047,1
,,,,,,,,655,6346.0,1813.0,865.0,16.043956043956047,1
,,,,,,,,656,6917.0,1976.0,943.0,16.043956043956047,1
,,,,,,,,657,7644.0,2183.0,1042.0,16.043956043956047,1
,,,,,,,,658,8199.0,2342.0,1118.0,16.043956043956047,1
,,,,,,,,659,8539.0,2439.0,1164.0,16.043956043956047,1
,,,,,,,,660,8734.0,2494.0,1191.0,16.043956043956047,1
,,,,,,,,661,8816.0,2518.0,1202.0,16.043956043956047,1
,,,,,,,,662,8771.0,2505.0,1196.0,16.043956043956047,1
,,,,,,,,663,8744.0,2497.0,1192.0,16.043956043956047,1
,,,,,,,,664,8771.0,2505.0,1196.0,16.043956043956047,1
,,,,,,,,665,8874.0,2535.0,1210.0,16.043956043956047,1
,,,,,,,,666,8982.0,2565.0,1225.0,16.043956043956047,1
,,,,,,,,667,8959.0,2559.0,1222.0,16.043956043956047,1
,,,,,,,,668,8888.0,2539.0,1212.0,16.043956043956047,1
,,,,,,,,669,9068.0,2590.0,1236.0,16.043956043956047,1
,,,,,,,,670,8955.0,2558.0,1221.0,16.043956043956047,1
,,,,,,,,671,8181.0,2337.0,1116.0,16.043956043956047,1
,,,,,,,,672,7353.0,2100.0,1002.0,16.043956043956047,1
,,,,,,,,673,9966.0,2846.0,1358.0,1.002747252747253,1
,,,,,,,,674,9966.0,2846.0,1358.0,1.002747252747253,1
,,,,,,,,675,9182.0,2622.0,1252.0,1.002747252747253,1
,,,,,,,,676,9182.0,2622.0,1252.0,1.002747252747253,1
,,,,,,,,677,9083.0,2594.0,1238.0,1.002747252747253,1
,,,,,,,,678,9083.0,2594.0,1238.0,1.002747252747253,1
,,,,,,,,679,10491.0,2996.0,1430.0,1.002747252747253,1
,,,,,,,,680,10491.0,2996.0,1430.0,1.002747252747253,1
,,,,,,,,681,12831.0,3665.0,1749.0,1.002747252747253,1
,,,,,,,,682,12831.0,3665.0,1749.0,1.002747252747253,1
,,,,,,,,683,14376.0,4106.0,1960.0,1.002747252747253,1
,,,,,,,,684,14376.0,4106.0,1960.0,1.002747252747253,1
,,,,,,,,685,15407.0,4400.0,2100.0,1.002747252747253,1
,,,,,,,,686,15407.0,4400.0,2100.0,1.002747252747253,1
,,,,,,,,687,15875.0,4534.0,2165.0,1.002747252747253,1
,,,,,,,,688,15875.0,4534.0,2165.0,1.002747252747253,1
,,,,,,,,689,15877.0,4534.0,2165.0,1.002747252747253,1
,,,,,,,,690,15877.0,4534.0,2165.0,1.002747252747253,1
,,,,,,,,691,15392.0,4396.0,2099.0,1.002747252747253,1
,,,,,,,,692,15392.0,4396.0,2099.0,1.002747252747253,1
,,,,,,,,693,14720.0,4204.0,2007.0,1.002747252747253,1
,,,,,,,,694,14720.0,4204.0,2007.0,1.002747252747253,1
,,,,,,,,695,12785.0,3651.0,1743.0,1.002747252747253,1
,,,,,,,,696,12785.0,3651.0,1743.0,1.002747252747253,1
,,,,,,,,697,10503.0,3000.0,1432.0,1.002747252747253,1
,,,,,,,,698,10503.0,3000.0,1432.0,1.002747252747253,1
,,,,,,,,699,9493.0,2711.0,1294.0,1.002747252747253,1
,,,,,,,,700,9493.0,2711.0,1294.0,1.002747252747253,1
,,,,,,,,701,9268.0,2647.0,1263.0,1.002747252747253,1
,,,,,,,,702,9268.0,2647.0,1263.0,1.002747252747253,1
,,,,,,,,703,10684.0,3051.0,1457.0,1.002747252747253,1
,,,,,,,,704,10684.0,3051.0,1457.0,1.002747252747253,1
,,,,,,,,705,13120.0,3747.0,1789.0,1.002747252747253,1
,,,,,,,,706,13120.0,3747.0,1789.0,1.002747252747253,1
,,,,,,,,707,14910.0,4258.0,2033.0,1.002747252747253,1
,,,,,,,,708,14910.0,4258.0,2033.0,1.002747252747253,1
,,,,,,,,709,15870.0,4533.0,2164.0,1.002747252747253,1
,,,,,,,,710,15870.0,4533.0,2164.0,1.002747252747253,1
,,,,,,,,711,16448.0,4698.0,2242.0,1.002747252747253,1
,,,,,,,,712,16448.0,4698.0,2242.0,1.002747252747253,1
,,,,,,,,713,16717.0,4774.0,2279.0,1.002747252747253,1
,,,,,,,,714,16717.0,4774.0,2279.0,1.002747252747253,1
,,,,,,,,715,16199.0,4626.0,2209.0,1.002747252747253,1
,,,,,,,,716,16199.0,4626.0,2209.0,1.002747252747253,1
,,,,,,,,717,15416.0,4403.0,2102.0,1.002747252747253,1
,,,,,,,,718,15416.0,4403.0,2102.0,1.002747252747253,1
,,,,,,,,719,13581.0,3878.0,1852.0,1.002747252747253,1
,,,,,,,,720,13581.0,3878.0,1852.0,1.002747252747253,1
,,,,,,,,721,11428.0,3264.0,1558.0,1.002747252747253,1
,,,,,,,,722,11428.0,3264.0,1558.0,1.002747252747253,1
,,,,,,,,723,10527.0,3006.0,1435.0,1.002747252747253,1
,,,,,,,,724,10527.0,3006.0,1435.0,1.002747252747253,1
,,,,,,,,725,10305.0,2943.0,1405.0,1.002747252747253,1
,,,,,,,,726,10305.0,2943.0,1405.0,1.002747252747253,1
,,,,,,,,727,11610.0,3316.0,1583.0,1.002747252747253,1
,,,,,,,,728,11610.0,3316.0,1583.0,1.002747252747253,1
,,,,,,,,729,13972.0,3990.0,1905.0,1.002747252747253,1
,,,,,,,,730,13972.0,3990.0,1905.0,1.002747252747253,1
,,,,,,,,731,15564.0,4445.0,2122.0,1.002747252747253,1
,,,,,,,,732,15564.0,4445.0,2122.0,1.002747252747253,1
,,,,,,,,733,16567.0,4732.0,2259.0,1.002747252747253,1
,,,,,,,,734,16567.0,4732.0,2259.0,1.002747252747253,1
,,,,,,,,735,16191.0,4624.0,2207.0,1.002747252747253,1
,,,,,,,,736,16191.0,4624.0,2207.0,1.002747252747253,1
,,,,,,,,737,14862.0,4244.0,2026.0,1.002747252747253,1
,,,,,,,,738,14862.0,4244.0,2026.0,1.002747252747253,1
,,,,,,,,739,14244.0,4068.0,1942.0,1.002747252747253,1
,,,,,,,,740,14244.0,4068.0,1942.0,1.002747252747253,1
,,,,,,,,741,13782.0,3937.0,1879.0,1.002747252747253,1
,,,,,,,,742,13782.0,3937.0,1879.0,1.002747252747253,1
,,,,,,,,743,12202.0,3485.0,1664.0,1.002747252747253,1
,,,,,,,,744,12202.0,3485.0,1664.0,1.002747252747253,1
,,,,,,,,745,10113.0,2888.0,1378.0,1.002747252747253,1
,,,,,,,,746,10113.0,2888.0,1378.0,1.002747252747253,1
,,,,,,,,747,9045.0,2583.0,1233.0,1.002747252747253,1
,,,,,,,,748,9045.0,2583.0,1233.0,1.002747252747253,1
,,,,,,,,749,8777.0,2506.0,1196.0,1.002747252747253,1
,,,,,,,,750,8777.0,2506.0,1196.0,1.002747252747253,1
,,,,,,,,751,9840.0,2810.0,1342.0,1.002747252747253,1
,,,,,,,,752,9840.0,2810.0,1342.0,1.002747252747253,1
,,,,,,,,753,11290.0,3225.0,1540.0,1.002747252747253,1
,,,,,,,,754,11290.0,3225.0,1540.0,1.002747252747253,1
,,,,,,,,755,12023.0,3434.0,1639.0,1.002747252747253,1
,,,,,,,,756,12023.0,3434.0,1639.0,1.002747252747253,1
,,,,,,,,757,12425.0,3549.0,1694.0,1.002747252747253,1
,,,,,,,,758,12425.0,3549.0,1694.0,1.002747252747253,1
,,,,,,,,759,12722.0,3633.0,1735.0,1.002747252747253,1
,,,,,,,,760,12722.0,3633.0,1735.0,1.002747252747253,1
,,,,,,,,761,12921.0,3690.0,1762.0,1.002747252747253,1
,,,,,,,,762,12921.0,3690.0,1762.0,1.002747252747253,1
,,,,,,,,763,12514.0,3574.0,1707.0,1.002747252747253,1
,,,,,,,,764,12514.0,3574.0,1707.0,1.002747252747253,1
,,,,,,,,765,11994.0,3426.0,1635.0,1.002747252747253,1
,,,,,,,,766,11994.0,3426.0,1635.0,1.002747252747253,1
,,,,,,,,767,10569.0,3018.0,1441.0,1.002747252747253,1
,,,,,,,,768,10569.0,3018.0,1441.0,1.002747252747253,1
,,,,,,,,769,8709.0,2488.0,1187.0,1.002747252747253,1
,,,,,,,,770,8709.0,2488.0,1187.0,1.002747252747253,1
,,,,,,,,771,7952.0,2271.0,1084.0,1.002747252747253,1
,,,,,,,,772,7952.0,2271.0,1084.0,1.002747252747253,1
,,,,,,,,773,7898.0,2256.0,1077.0,1.002747252747253,1
