Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Rep_Period,START_SUBPERIODS,INTERIOR_SUBPERIODS,Rel_TimeStep
50000,1,1,1,2,8736,139776.0,1,12066.07464229308,1,1,0,1
,,,,,,61152.00000000001,2,11992.982755559586,1,0,1,13
,,,,,,,3,13183.367462301207,1,0,1,1
,,,,,,,4,12657.349618455077,1,0,1,19
,,,,,,,5,14813.047842984795,1,0,1,3
,,,,,,,6,15706.648689809186,1,0,1,44
,,,,,,,7,18093.043018192428,1,0,1,4
,,,,,,,8,15145.13406856568,1,0,1,284
,,,,,,,9,18275.01022652075,1,0,1,1
,,,,,,,10,15776.708970623504,1,0,1,71
,,,,,,,11,17862.321949711662,1,0,1,1
,,,,,,,12,15538.637450194128,1,0,1,120
,,,,,,,13,15624.701837071814,1,0,1,1
,,,,,,,14,15424.426643914463,1,0,1,3
,,,,,,,15,14667.002269553044,1,0,1,91
,,,,,,,16,14676.732589460356,1,0,1,1
,,,,,,,17,14864.364146686055,1,0,1,2
,,,,,,,18,14201.803907505064,1,0,1,3
,,,,,,,19,13893.43405622272,1,0,1,1
,,,,,,,20,13052.107555876772,1,0,1,16
,,,,,,,21,13391.734582454814,1,0,1,1
,,,,,,,22,14039.189891242793,1,0,1,1
,,,,,,,23,14410.482904011651,1,0,1,4
,,,,,,,24,14123.447081091314,1,0,1,1
,,,,,,,25,15092.552938889708,1,0,1,57
,,,,,,,26,14448.355695444952,1,0,1,57
,,,,,,,27,16527.55859167914,1,0,1,1
,,,,,,,28,16509.25060685011,1,0,1,1
,,,,,,,29,14608.284653190818,1,0,1,145
,,,,,,,30,15676.085573498043,1,0,1,1
,,,,,,,31,14731.426659657784,1,0,1,22
,,,,,,,32,15753.666923574654,1,0,1,1
,,,,,,,33,15453.254133838629,1,0,1,1
,,,,,,,34,15258.137544141391,1,0,1,1
,,,,,,,35,14467.241751111382,1,0,1,210
,,,,,,,36,13190.75134568529,1,0,1,1
,,,,,,,37,14088.925740452594,1,0,1,48
