Qt_Data_Points,Max_Rel_TimeStep
8346,7
8433,5
8354,6
8222,8
8280,7
8298,6
8272,7
8238,7
8318,8
8385,6
8335,8
8327,6
8218,8
8242,7
8311,7
8284,7
