Qt_Data_Points,Max_Rel_TimeStep
1599,141
1709,179
1629,132
1387,156
1546,140
1592,142
1603,136
1681,119
1409,166
1565,139
1652,122
1608,149
1635,209
1613,125
1611,242
1556,166
1617,109
1510,186
1498,124
1561,127
1597,135
1589,144
1500,154
